binary,label
1100101011011,8
0100110010100,5
01,1
1101101011100001,9
110011001,5
00011,2
001111111010,8
0000101111010011,8
111101001,6
00110000111,5
0010110010,4
100,1
10011110,5
0010110110,5
10000,1
011,2
100,1
1011011010,6
11000111110111,10
0,0
1,1
10001101,4
0010,1
1010001011000110,7
1110,3
0101001111001000,7
10010,2
01,1
01011100,4
1,1
10,1
00000111111001,7
1110010011111000,9
00110101000010,5
0100,1
101010100,4
111101,5
1110010100100,6
0000111000011011,7
0100000010011011,6
00000011,2
001011111001,7
011101001001010,7
0,0
0010,1
00100010110,4
0100,1
01100001,3
1000,1
00111101100110,8
001000001011010,5
11,2
11,2
1010011010000,5
00100,1
100010111,5
1000,1
1000100111011101,9
10110000100011,6
011000110101,6
00001,1
01,1
00,0
0,0
000001010101,4
100000,1
000111,3
01000100100,3
0010111,4
0,0
001010000,2
0101001,3
100000011,3
00011111000101,7
110,2
101,2
10000,1
11011001,5
100,1
01111010111,8
11110011110111,11
0010111100000,5
10000110100110,6
11001111110,8
01,1
1101,3
10000100010,3
001011,3
1111100001110111,11
110011011011,8
1,1
111011000111101,10
1000001001001,4
0000010001100111,6
0010010000001,3
11001100110,6
0000111010,4
000111010001,5
0,0
01110010,4
01,1
110110001,5
110000111,5
00110,2
111101111100,9
01011011000,5
101111110010,8
101111011111000,10
01001110011111,9
11100000100100,5
00100000,1
1010001110101,7
010000011100110,6
1,1
11111,5
01010110011111,9
0110001,3
00,0
101110,4
00,0
1,1
00010110,3
00011010,3
1100111011110111,12
11011,4
1100110110000,6
1011001001,5
101111,5
1,1
1100101000011011,8
0111,3
1,1
0000101,2
11011101111,9
11011101100000,7
011001,3
11,2
10100001,3
000,0
0010110100010110,7
00011000,2
000100101000,3
1,1
01110,3
0111010000,4
110,2
11011000,4
01100101,4
01001011001,5
100010010,3
10,1
10111100100010,7
1110,3
11010001011,6
0000101011111101,9
0,0
01000110111,6
011,2
01000,1
0100001,2
110011110,6
111001011001,7
0111101100110011,10
1000110101,5
00111,3
1,1
1,1
0001011011100,6
101001110101,7
1011010010,5
1,1
1001001001101001,7
110001000110011,7
01011,3
0100100100101,5
1101111111000010,10
100101,3
11,2
11010100100,5
1101,3
111,3
00,0
01010110111,7
1100010,3
0110100101000000,5
001000,1
011,2
010010101,4
1111111,7
01101001001010,6
101,2
1,1
01,1
0111001001101,7
101011011110010,9
0101000011111,7
11110,4
11110001,5
0001000,1
000,0
1100101000100010,6
11111111,8
00101110001110,7
0111011101,7
11001110010,6
1000,1
0111,3
1100011,4
000010011010,4
10100111,5
0110011110100,7
011111000100,6
0100010101011,6
11011,4
101010001,4
111111111,9
1100100010001,5
110110111010,8
0010100010100100,5
11011100000,5
10010111,5
100101110,5
0011001,3
00101010000,3
1,1
0110011,4
00,0
001100000,2
1,1
010,1
1001000101100100,6
00010111101,6
01000011100101,6
1001101001000,5
0001100000011,4
100010,2
0,0
11100,3
101101010,5
0101011,4
1,1
010,1
1011000100100101,7
0001,1
0111101,5
000011001010011,6
00001010,2
0001001,2
11001010,4
0101101110,6
0100110110101,7
01000,1
00101101010001,6
100,1
11,2
000100,1
10011,3
101110,4
0010001010010,4
1100110001100010,7
100001101101,6
10011111101000,8
11000101,4
00101010010000,4
0011000000111000,5
01000110001,4
000101100101,5
010101011,5
0000001101001001,5
100010011111010,8
00,0
10111,4
0110111010,6
0010101001,4
1111010000010,6
1000,1
001001110001000,5
1001,2
101,2
1000100011000,4
10,1
00101000010,3
1111010,5
100101,3
10001110,4
11110010100,6
0111,3
011010010100001,6
00100111101101,8
1,1
1011,3
1111011011101001,11
00010,1
101111111101011,12
0111,3
11011010011,7
011001001010,5
0,0
01,1
00111000,3
1100101,4
100101010100000,5
10001000100,3
00111,3
101011110010,7
001010010,3
10110101011,7
100010011011011,8
01000111000100,5
000101010011111,8
1110010011101,8
101010011,5
00001000101101,5
0011100110,5
01010000001,3
01101101010010,7
110011010000111,8
100,1
1100001100111,7
010110011010001,7
1001011000000,4
11,2
1,1
1010001001100,5
0100000,1
0,0
001101111100,7
0101,2
11,2
00010101010,4
001,1
01,1
0,0
001110011,5
011,2
11000101,4
010,1
0011,2
1,1
0001110000000010,4
0100110,3
011010010010,5
0110010100,4
00100000001,2
11010010,4
010011111011101,10
1,1
1010001010,4
110011,4
11100010110,6
11110111,7
1011000000011010,6
1000000001011000,4
01010,2
1111,4
1,1
101000010110,5
10010,2
100110,3
10011011000010,6
0101110000110110,8
01111011101010,9
01111,4
000010100001,3
00,0
0010000100100,3
00010101,3
00000010,1
01000000001100,3
1110000,3
11101110,6
1100100100001,5
110000001101011,7
010,1
1000110111001,7
1110001101101111,11
1010111,5
0,0
01011,3
100011011,5
1111110001011111,12
11110010001,6
1010101,4
01101101111,8
00111100001100,6
11010100001,5
01,1
100101011101,7
0,0
011001010,4
100110,3
110,2
010,1
000000101,2
001100110,4
100101101011101,9
0101110,4
101001000101,5
01111000,4
0111110,5
01100001,3
0101010000011001,6
00,0
0010111000000101,6
01000011011101,7
0001011000011,5
00101001011,5
01,1
1010001101001000,6
111101101010,8
100101110101101,9
00110100,3
0110110101111,9
101000001100,4
01,1
11011000,4
0100110100000000,4
011010010,4
0011001011110,7
0011,2
100,1
10010010001,4
00100011001111,7
101,2
11,2
01,1
111,3
11000000010010,4
0100001101010,5
00110,2
0011001010001,5
1,1
1010011011000101,8
011001111100,7
011111000,5
0110001111,6
0101100101,5
101110011,6
00110111,5
01101000,3
1001100110,5
1110001101,6
0000011,2
1000010001011000,5
011000001,3
0001011110101,7
01111011,6
0,0
110011,4
1001111101,7
00,0
0101011001111000,8
0110,2
000001001,2
1110111,6
0001100111001,6
0101111100000111,9
0010010001000011,5
110000100,3
000101,2
10101111111101,11
111001101001,7
0111110110011,9
10001010,3
011,2
00111,3
110,2
11100010,4
10101,3
10000111,4
11,2
10,1
0001100,2
1011100110101101,10
00,0
01000110000,3
101101011,6
1,1
1000101001,4
11000010,3
0,0
0111111100110,9
0111101000001,6
1001001110100001,7
11011100110,7
10100000111111,8
001010001,3
10111100000,5
1010001100,4
000101,2
10111,4
1101,3
1100,2
1001101,4
10,1
1110,3
0110,2
0001101,3
00010001100101,5
000001100,2
00101011001101,7
10001000111,5
1011,3
00,0
01000000,1
010101111011010,9
001010,2
10001,2
1010000011011110,8
11,2
1,1
110111011,7
10,1
00111011011111,10
011001001100011,7
0,0
100101,3
010,1
0010111000010,5
001000,1
0110,2
1111111,7
0100100010000101,5
0101100110000,5
111110100101011,10
111,3
10111010,5
000,0
010100000000111,5
1,1
11110110,6
001,1
01100100,3
1010011100111,8
11111101,7
000,0
0000000001101,3
1111,4
0010110101011010,8
0010011000001010,5
1,1
0000000110111011,7
01,1
01101001011,6
10,1
1111011111,9
111100011101,8
100100101,4
111001,4
1111110000,6
00,0
011,2
01010011,4
0001010,2
110000101010000,5
110101001101,7
110,2
11,2
11110,4
0,0
0111001011100,7
100110110100101,8
0011001010111110,9
100010011,4
1000000101100001,5
1101110000101,7
01111001010,6
01010011111,7
10011100,4
0111010001,5
0000,0
001001011111,7
0101,2
1101001,4
000100,1
1100010001,4
1000100111001100,7
01101110100,6
11010000100,4
110101011010001,8
110110000,4
111,3
100,1
10,1
0010,1
010,1
1010000101011011,8
011111,5
10010111,5
1,1
00,0
1001,2
1110,3
00010111100,5
101,2
111110,5
111010010,5
101111001100,7
01101,3
010000001,2
11111,5
101100011001,6
1,1
1011,3
101100,3
10011,3
000010101,3
1010100111100,7
0,0
01011,3
11011010101,7
001,1
110010110,5
0000,0
011101,4
1110111011000100,9
0100001,2
001100101,4
11100,3
0,0
01001,2
10111010,5
000111000111,6
11110110,6
10110110,5
1001,2
0001011101001,6
010111,4
0101101,4
10000001100,3
0010011110,5
1,1
10000000,1
0,0
1010101110,6
0101010000001,4
1010110101110,8
1000010110,4
0100010011,4
1000,1
111101,5
00000011010001,4
1110,3
001011101001,6
00110000,2
0,0
11001011101001,8
01110,3
011000111010,6
110,2
10,1
10010001100100,5
01001110110,6
00011101111100,8
0110,2
0011101011000,6
001011110,5
0100110,3
00101,2
000111010110,6
011,2
11111110011110,11
00,0
1100010101101111,10
00000,0
1001001111110,8
0111001110,6
00000,0
0100111,4
010,1
011110101001,7
011,2
0101110,4
0101011,4
01011001011110,8
100001101010,5
0,0
101010,3
000000010001,2
01110110,5
0111100010110,7
11011000011,6
01000100,2
010101011011,7
01010000,2
0011010010011001,7
10100011011000,6
11100,3
10001101011101,8
110111010,6
001100001001,4
0,0
11101111101101,11
0000,0
10111,4
010,1
1,1
11001101,5
01101010110,6
00110111000,5
101000,2
011101,4
001010100,3
01000100001,3
0011,2
010110010111,7
0011,2
10001,2
0011001001010101,7
010010,2
11110101111110,11
00100101000110,5
1010011011011000,8
0100011000,3
11,2
100110101010100,7
00,0
01100,2
10,1
0110010,3
10,1
1000000,1
1000010000010010,4
0001000100111,5
001100111101101,9
010011101,5
100010111,5
11001000101,5
1010001010010,5
1111,4
010100011,4
011101011,6
00010000110,3
01111100100,6
101100000100,4
01010111,5
11111000000,5
1101110111011,10
010110110000,5
1001,2
01101,3
00010,1
110010101010010,7
010101111,6
00000,0
0001100000001100,4
111110100011,8
10000100,2
1,1
10011101,5
0110111101,7
0100001,2
1100111110,7
1001100001,4
100101111011001,9
1,1
100,1
0110100001101111,9
101101001010011,8
1110100111011010,10
01111,4
110000100001011,6
10010111,5
010000111111,7
001,1
00100101,3
111001,4
0101011110,6
100000,1
111011,5
0010101000101100,6
000,0
010010,2
0,0
10,1
10111,4
1011000101001100,7
010111001010,6
110000001110001,6
01,1
110,2
00110111,5
10,1
010010101,4
0000,0
1111001000,5
01,1
11001,3
0100001110001,5
10000000,1
110100001011101,8
001110,3
0001,1
011001100001010,6
010010010011111,8
100,1
111110,5
001111100,5
01000001011011,6
01011,3
01110101001,6
11001001,4
10111,4
1100,2
11,2
11,2
001101100010111,8
1010,2
11100011011000,7
0110111101,7
0101111,5
11000,2
00111100010111,8
1101001,4
00,0
011010011,5
1010,2
100,1
111011,5
1100,2
00010110,3
11001010000,4
011000,2
001001,2
01011010,4
10001,2
111111,6
10110100,4
000,0
1001,2
011101,4
010111,4
01,1
11110010000,5
1000011101,5
0111,3
0000,0
01000001011001,5
0010000,1
00010101000111,6
00101,2
1001001,3
001001111,5
011001000000001,4
00101,2
100001100000,3
10100000,2
1100011,4
1,1
0011001000,3
000100011000110,5
00100111,4
1000001,2
11000101,4
11111,5
011001100,4
110000011,4
1100101010101011,9
1000010,2
111011,5
00000110111,5
1110,3
111,3
0,0
00110000,2
010,1
00110110011000,6
101111100,6
1011,3
00,0
00,0
0000101,2
1111010000,5
010101010,4
1,1
101011111,7
010100,2
0011111010100,7
11010111100,7
111010100011,7
1010011001011001,8
0011111001000110,8
110100000011,5
1111001010111100,10
10,1
00010010100,3
111101,5
110000101,4
110,2
100,1
011010010110,6
100111010011101,9
100111,4
011100000001,4
0101101,4
000010,1
001110001110110,8
110,2
011001,3
10110010010,5
000011000001,3
10011,3
0110000,2
111100110,6
01000001,2
1010101001011001,8
1100000111,5
0001000101,3
100000001000000,2
110,2
0100,1
0,0
111,3
10001,2
1010100111,6
10010010110,5
1111111000,7
0001110000001,4
1110011100011,8
1100100011110110,9
1001110100101111,10
10011111000,6
01110,3
00100,1
011001101011,7
1001001110,5
10,1
111011000,5
11010,3
010100,2
10101,3
00000001010,2
10001111001,6
10110,3
10001011100,5
0100100001011,5
10100010,3
1010111,5
0100,1
011011010000011,7
010110110000,5
100,1
11000111,5
01101,3
11000110011,6
1,1
1010101101001110,9
0010010,2
11011,4
11110000,4
11000110100,5
0111110110,7
0,0
110011100,5
01110101100,6
100001100,3
011000101110111,9
11110,4
00000011110100,5
10110100000110,6
000010,1
1100101101,6
001,1
010111,4
00,0
10,1
000100001000111,5
0010000010,2
110111011,7
01111010111010,9
001011,3
001,1
0,0
01,1
110101,4
10,1
1,1
1011,3
0001101011111101,10
01,1
001100110000001,5
000010111010100,6
01111100100,6
1001000010101011,7
01001111110,7
0101000011011,6
1101101,5
10110011001,6
0,0
010101000,3
00101001110,5
1000001,2
010110000,3
000101,2
000101101111000,7
1111001101111,10
1001110100,5
10010,2
10001101,4
01010,2
00111101111,8
011111000000,5
1,1
11100010,4
1,1
1011,3
110101110110000,8
1111110101001101,11
00,0
110100010010,5
010110,3
011,2
0011001000101010,6
00101001,3
00111,3
000111011111,8
010111000,4
111,3
100,1
0111000010111,7
0,0
1010,2
1,1
0100,1
11101110100110,9
001101111100110,9
111101101,7
00110111,5
00101111110100,8
110,2
000111001,4
1110011,5
01,1
10000111001,5
1,1
1,1
0011100111111,9
1000010100100,4
010010,2
1,1
0101111100000001,7
1010,2
1111000110,6
0010,1
1001101,4
10100110000,4
1,1
011001110100,6
1110111111101011,13
01110010,4
000111000100100,5
001110000100100,5
100,1
0110,2
1011000011010101,8
1011101010,6
001100110000,4
1,1
11100001,4
001001101101,6
101000100000,3
101111110,7
010110101111,8
0100110110,5
0110100,3
1001,2
0010010,2
0,0
10,1
010111,4
010001111011,7
100111,4
01101,3
101001000101,5
0111011010,6
0,0
10001100,3
011,2
111011100110111,11
10110101001,6
100000000111101,6
011101011111001,10
1100110001010,6
1100110,4
000,0
100100,2
11100110,5
01010000,2
10101001101,6
100110001001,5
010,1
11,2
1101101,5
10001,2
101111101,7
0100000010,2
100,1
10000110,3
101111000000010,6
10011000110111,8
11101111000010,8
00010111000010,5
1111001010100,7
111100001,5
1001110000,4
0,0
01100011110111,9
0,0
101000000011,4
110,2
11000001000001,4
01110000000000,3
11000101,4
1110010000000,4
1,1
0111101011110101,11
11,2
1110110000111001,9
0,0
001011001001,5
101,2
00011010,3
0110,2
01011100101011,8
01111,4
001011110111,8
100101011011011,9
0100000100111,5
111000111011,8
00,0
01,1
000010,1
111110001000,6
111,3
1,1
01000101,3
10111001,5
00100010001011,5
1100110,4
111,3
0001101111,6
1010011011101,8
101110001101001,8
1001,2
11101011101011,10
10101100,4
110011000011000,6
000010,1
0,0
1001101111111,10
110111011,7
01001000101,4
1110001111010111,11
1011,3
000100000011,3
11,2
0,0
1101111,6
010111001,5
00111,3
10101,3
0001001010,3
01000000101101,5
1010100010,4
1100100000110,5
0,0
10010001,3
001,1
01001000000,2
001101010,4
0000000,0
00010001010100,4
0000001,1
1000111000010000,5
0000011111000010,6
0101,2
10100001,3
01001100010,4
1110001001010,6
100110000,3
00101010111001,7
10000,1
1001000101101011,8
0000110,2
110110101100100,8
001101,3
110,2
01010101000001,5
10,1
0101011110,6
001111101,6
10101100101100,7
0011010,3
010001000001,3
00,0
1111011,6
0000000111001000,4
01111100110,7
00101001111111,9
11101,4
0110,2
00100000,1
00,0
0000000111101,5
101110,4
000011110,4
10110001011,6
00001111011010,7
0011010010,4
001,1
10101000,3
1100,2
1111010,5
1001111010001,7
010,1
1111010100000,6
1101100110,6
011001,3
111000110101111,10
11010011001100,7
0001000010,2
00110011,4
1110010,4
1,1
0110110101,6
1,1
1110010110,6
1100,2
001,1
01001111101000,7
1010000111011,7
10,1
1110100011011,8
110110001010010,7
110101011,6
100000011111,6
01111100000111,8
1001000101,4
000,0
01000100,2
1101101000110101,9
0,0
11001101011,7
00011100,3
00,0
1001110110000101,8
111010110001,7
1100,2
10101001,4
1111100010110001,9
110101011010011,9
1101001111110,9
1011000110,5
000,0
01,1
010,1
000100111001,5
1011000110001,6
110101101100,7
01110100111,7
0111,3
0101101000001,5
10100111111,8
1111001,5
11010011,5
0110000101000,4
1111110000,6
110111001,6
000001010001,3
1001010010010,5
001000110110,5
0011,2
010111101010101,9
01101,3
111011110,7
10101,3
11110110111011,11
11011101100110,9
110,2
00,0
00000110,2
110011001,5
11000111,5
01111,4
1001100,3
0111111001001110,10
0101100101,5
0,0
10,1
010110000101100,6
10110,3
001001100,3
01,1
10110110,5
1100,2
001011,3
10011000010,4
01110010000,4
0101111,5
011,2
011011,4
1,1
100100011,4
10,1
1100,2
1,1
00,0
000111010,4
10101100,4
10001111000100,6
0,0
01,1
01011,3
0011111,5
011111100,6
010101110101,7
11,2
0011101101,6
11,2
1100111001110,8
0000111100011,6
01100000001,3
11101,4
110010100100,5
000000100000110,3
011000,2
0,0
1101101000100,6
0010,1
1101011,5
011001,3
010,1
100001000,2
011101011010110,9
01100,2
0110001011,5
110000100,3
10010101,4
11101,4
1011001011000,6
100111100100,6
101011110101,8
10011110110,7
101,2
010000011,3
00,0
1011110,5
10100,2
1,1
110110011,6
111010001011010,8
1001100111001101,9
00110001111,6
0111001001,5
0111001101001,7
1110000101000001,6
10,1
00111,3
011,2
0010101,3
010101,3
10000000,1
100100,2
011010011110011,9
1,1
10111101011,8
000111111,6
000,0
1111010001,6
111011,5
0111100,4
01111110100,7
1000101,3
00110110001110,7
110,2
1001000000011111,7
011101010001011,8
11,2
100010111110011,9
000,0
10010100,3
11010000010101,6
1010000,2
1110001100,5
00010001100,3
100010000010101,5
1000111001111111,11
0011111111,8
001010,2
0011110100010,6
10111101010,7
010001111011001,8
000,0
0010101010111101,9
000110110,4
0000001,1
0001100,2
1000110011,5
10,1
101000001001100,5
00,0
00011111111,8
1101000010,4
11000000110100,5
101101001000,5
001010000,2
1010,2
1111100100010,7
1010111111,8
110,2
1010101111000,7
100001000000,2
001,1
01011001101000,6
0,0
11011010110100,8
0001,1
011,2
010110010100,5
00010,1
00,0
001001011,4
1010000100011,5
00000101,2
011111,5
100,1
01100100,3
1101110101010011,10
00,0
101,2
0,0
10101,3
001101000111,6
0101101000011,6
1000100000,2
1001101001,5
1001101101,6
10,1
011000011101110,8
1101,3
1,1
1100111111011000,10
1000001,2
1101000111,6
10101000101100,6
1011000100000011,6
10100110101,6
1011100100,5
01100,2
1111111,7
0,0
11100110111,8
10011,3
000,0
010001101000000,4
0000111000110111,8
10,1
111100011,6
11110000,4
10011011,5
010101001010010,6
110101110101,8
11110111000,7
1001,2
0011011000,4
1100010110,5
000000,0
1010110,4
0010110,3
0,0
011100000,3
00110010011,5
110010111000,6
1,1
1010110011111101,11
00111,3
0111101100001,7
1111001101110011,11
0001000111,4
10100,2
1001110010000,5
00001111,4
01001011,4
101011111,7
0110000010111000,6
1,1
0,0
0101,2
11001,3
1001011010000100,6
001110001011,6
10101111101100,9
1000,1
0011110,4
1010111010,6
01,1
101101,4
1011000110,5
1011101011101,9
10110100,4
00010,1
100110010101,6
1,1
001001,2
0,0
101001111,6
01001111,5
1110000101000,5
010000,1
0,0
1010001010,4
010111110001110,9
0010010010000101,5
1010,2
11,2
0010100011,4
001000100001100,4
01000100101100,5
0101101101101,8
01010100001,4
010100,2
0000,0
000,0
1010,2
0010,1
001101110,5
00,0
011010,3
0,0
0101011101,6
001001110011110,8
011101,4
010,1
01111001,5
1001000010001010,5
0001000111,4
1110011000,5
0011,2
010000100010,3
010000100001100,4
01100010,3
0100001110001101,7
0100100,2
1010100,3
010000001011011,6
01111110101100,9
11,2
0010111000111011,9
0111101,5
1111,4
10,1
0111001001,5
1001100001000,4
00011,2
10011001011,6
0010100,2
0111010110000010,7
110111000110,7
111010001000,5
0,0
010100000000,2
0,0
111,3
011011110,6
110010001,4
000,0
0110111011,7
01,1
00,0
0,0
100010110000011,6
101,2
11,2
101111,5
1111010,5
0011001010001,5
0101101110111,9
11111110,7
11010,3
1001010,3
1001010101,5
100,1
010100001,3
01000001,2
01100,2
1011,3
1101011010100,7
10111110011,8
0011,2
11101101,6
000011,2
100100,2
0010100011110001,7
1110110110011001,10
101010,3
0,0
10011111110,8
00101100,3
1,1
0000,0
01110011100,6
00101,2
0101101101111101,11
1100,2
1111001,5
000000001110110,5
00001000100,2
111,3
0001101010000,4
000110,2
0100110,3
1010010111111,9
0100011,3
0010101001,4
011110100111,8
001,1
01000100,2
111001101000,6
1,1
000111001110,6
0,0
011011,4
11001111111101,11
0011011,4
0,0
10100011111,7
111010011010,7
0011100111001101,9
1101110001011001,9
1111,4
0111,3
011111,5
00111001011,6
0010110,3
0111010100,5
01111000011,6
10101,3
10001110001,5
10000000100,2
100,1
00100011011,5
0,0
001100,2
1,1
011,2
1110100001011100,8
00111,3
100101100111010,8
101,2
1,1
11,2
00011,2
101001,3
00000000,0
0111010,4
01111010011,7
01001111110111,10
1110100101,6
0,0
100001011011111,9
00101100010,4
01001,2
1000000101111110,8
11000101,4
1,1
10,1
1,1
110010001001000,5
000001000,1
0000001100,2
010001001,3
1000000001,2
01100010101,5
001101000010,4
01111000001,5
1,1
0101111110,7
0000,0
00101011,4
11,2
1101,3
000010010,2
10011010,4
001010100111000,6
00100001001110,5
111110110011001,10
1010011,4
10011011100001,7
1110101101,7
00011011000,4
011,2
10110110110011,9
1,1
0111100,4
111101110010,8
0000101,2
101101101110,8
11,2
10000,1
01000000111,4
101000110001001,6
100111110001,7
00,0
01110,3
1010000110,4
001011011,5
0111101110001110,10
101000010,3
000110,2
11,2
011100,3
110,2
10100001101100,6
0110,2
0101001,3
110110011,6
0,0
0110100101,5
00,0
00,0
0010,1
1111111,7
00110,2
1110010111000,7
11100110001001,7
01101010,4
0000111001100,5
0,0
00,0
10011101111,8
01001010001,4
1,1
100,1
0101111,5
0111011000,5
010010101011000,6
100000011111100,7
10001110000001,5
011,2
1100011001,5
0010010011000,4
01011111110,8
1000001,2
001,1
1110010,4
111010,4
11110011,6
11000110,4
01,1
0001111,4
1111011111101110,13
0101,2
101000011,4
110100101100,6
11100,3
11011000101,6
1,1
0101,2
011000000101,4
1011001101011110,10
11110110000111,9
10000,1
0,0
011011110011,8
00110011011,6
0011010001100010,6
1011101,5
1010111010101000,8
100,1
100111101,6
0,0
0011,2
00101100,3
1101101111,8
0100000,1
001111001101,7
0101,2
00011110,4
01111100,5
01011,3
01100,2
0001011,3
010,1
10101001010111,8
10010001000100,4
0011010101,5
000001111,4
0111111110001000,9
011001010,4
1100011001001010,7
0100,1
1110001000000,4
0010100,2
1111000110111,9
1110101011011100,10
1101001000,4
110100101101,7
0,0
0111011100011,8
00000,0
10101100,4
0111,3
101,2
0011111000100,6
0110110001111,8
0,0
11011111001,8
100011000100111,7
1100001,3
110010010001111,8
1,1
00,0
1,1
11,2
01100000100,3
10010001011101,7
0001000,1
10010110,4
100110001,4
1000,1
1010010,3
1110,3
11011110010101,9
0110011001,5
11,2
11011111010,8
11111000101101,9
0,0
101,2
00011011000010,5
0000111000101,5
11101,4
11,2
0000100110001011,6
0100010110111100,8
100,1
011100,3
11110111011,9
01000101111000,6
11001001100,5
11,2
11,2
010010,2
01110101010111,9
000011010,3
01001,2
1111011111111,12
0,0
00,0
011110111001101,10
0000101000111,5
1101000011100,6
10011,3
10,1
0,0
110011100011010,8
100101000,3
10111000001001,6
10001110111011,9
10111111,7
101110011010011,9
0000,0
100,1
00110010,3
111010110,6
0011,2
011110010011010,8
010010101101100,7
0110011111001010,9
1011001,4
1100,2
000100111111,7
101,2
111011110000,7
00100,1
110111001110,8
1010111101011100,10
000111101101000,7
0000111111000,6
00,0
1101,3
11001101000110,7
10,1
1010110,4
1100100110011101,9
1010001101101111,10
0,0
01010100111011,8
11110,4
1100011111101,9
000001110110,5
0001001010111011,8
11011101100010,8
111101,5
001100000,2
1111,4
00111011110,7
0000,0
0000110011110,6
1111,4
00101,2
1,1
100011,3
010100100000010,4
100111,4
0,0
000100,1
1101,3
01101111,6
1,1
111001001001,6
10100,2
0110110110010,7
111011,5
1010101,4
10111011100111,10
11000010011,5
1101101111101111,13
10100,2
0011111100001000,7
1011101001,6
0101,2
00010101110000,5
11010001001001,6
00000,0
00011000010,3
111001011110101,10
01011101011,7
0111011,5
0010010000110000,4
10,1
0,0
111111100,7
10110111011010,9
111011010111010,10
0001,1
1001110110100,7
10010111011101,9
10110000101010,6
1100000100110,5
0011110,4
011010100001,5
010111110000,6
11101,4
01110001,4
1011110101,7
000,0
0011,2
0100,1
000111010001000,5
10101011,5
0111001,4
0110010001101,6
0,0
0000010111101110,8
11011011101,8
01011,3
0010010101011,6
1100111100011,8
0000000010,1
1000100,2
00111101110111,10
11010,3
01110001101111,9
0,0
101000100000,3
001,1
1000001011010010,6
000,0
100,1
0,0
1111010001101,8
101000011,4
00111010011100,7
0101101100000101,7
00100000,1
1110000111110,8
1111001,5
011111011011,9
0100100,2
0001011101100111,9
001111000010111,8
0,0
11011110,6
100000,1
100,1
11,2
00011,2
0110111100101111,11
11101,4
1010000110011,6
0000010011010101,6
11000001111100,7
000,0
1100000,2
1010,2
1000100,2
0101000011001001,6
100000101001,4
00000101,2
000101110,4
10100001010111,7
0100010000100,3
1011,3
010111,4
011110101100,7
1111010,5
0110101,4
0101110111010110,10
00011011,4
1111,4
0010000000011100,4
1110010,4
101111010011,8
110,2
000101,2
11010110010,6
011,2
0,0
101001011,5
10001010100110,6
101110110011,8
01011101,5
10101101,5
10111010111111,11
1100101,4
11,2
0110100,3
01111110,6
11001,3
1000110110,5
1111100010100,7
100001011,4
11,2
0110110,4
10,1
10100100101100,6
10000,1
1000011001010011,7
110100000000010,4
1100110101010101,9
1101100011010100,8
1,1
1011000001100,5
1101001,4
000100,1
101101110,6
101010111101,8
000001111,4
10010110,4
1101,3
11011111,7
0101,2
111100000110011,8
0010010,2
01,1
0000100,1
000011,2
1011,3
00101,2
01011010101010,7
1100,2
1000000101110,5
00011,2
100111010,5
1,1
100,1
01000100,2
00100,1
00101011,4
10101,3
1110111110,8
1101001,4
000100011010,4
1000110,3
10111001100,6
01101,3
101101100100110,8
11,2
101110,4
111001100110,7
110001011000,5
1010100100110,6
11101010,5
01,1
00,0
10010,2
00,0
100101111,6
0000001,1
00001,1
010000111,4
101011000,4
10110000101,5
1111101110110,10
0111100101011,8
010001,2
00111,3
0111101011011100,10
0110011,4
111011010,6
010,1
1101101001110001,9
000,0
010000101011000,5
11011,4
1010,2
1110100111000101,9
111001011000100,7
000,0
011011001001101,8
011001110,5
101001,3
11001011001,6
10010101101,6
11,2
001,1
01,1
0101110110110,8
0011010100011000,6
000110011111101,9
11111101101,9
11011011101000,8
0001111001100,6
00110111101,7
01000,1
01010010100,4
111010,4
00101001010001,5
00,0
10001110,4
01,1
01,1
11110111001110,10
000001110011,5
1101001101100110,9
0,0
111010111000010,8
000110,2
1111101111000,9
1110100001100,6
1111010111000010,9
110001110100101,8
000110100,3
1010,2
00100,1
010,1
0111010111110110,11
0000101111010011,8
0101111100,6
0110100,3
100101,3
1101101100100111,10
101100,3
110001111,6
0100011011100,6
01010111010100,7
110011110001001,8
1100011,4
111011000110011,9
01001,2
0,0
00100111000101,6
0100111011,6
0110,2
11111011111110,12
0101101,4
01111,4
100110100001110,7
1110001011,6
10110110101,7
0,0
000101,2
11010,3
00101001,3
0100,1
1100110,4
01000111000111,7
11,2
101110,4
0101100100110100,7
001,1
11,2
11010100100100,6
1110,3
1110001,4
1101000000001010,5
0110100100000,4
0000001110101,5
1111001010010,7
111111,6
0111011101011,9
100100,2
110001101100,6
1,1
00,0
100000001011010,5
00101100011001,6
0010100011101101,8
10010,2
0101,2
100,1
100011001000111,7
101101,4
000101,2
100101000001010,5
0,0
00100011,3
001111010000010,6
0110011,4
0000010101,3
100,1
010000,1
11010001001,5
1,1
10100000001,3
0010,1
0111001,4
1010111100100,7
0001,1
0100010011001100,6
011001111111,9
010010011,4
1,1
1001100111000000,6
10100110100001,6
11,2
111111110,8
111111,6
011110110111,9
010011111,6
0,0
0101111011001101,10
001101111,6
010,1
101011111000,7
100,1
110000001001,4
0100100101,4
1010001100001100,6
10011,3
100111,4
001,1
110001,3
000100000011,3
110110,4
000011001,3
01011000,3
000,0
111101011001,8
10101011111001,9
110101,4
101111,5
01101000,3
111,3
001110001100000,5
1101,3
0111,3
00011,2
00001101010,4
00110001101,5
101000110111011,9
000110011,4
0011101100,5
10011101010100,7
01011100,4
